id_annonce,site,prix,surface,prix_m2,type,description,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,source_localisation,precision_localisation,position_fiable,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
597,Vizzit,818.0,50.0,16.36,Appartement,2 pièce - 1 chambre - 50 m² - s,"En plein Centre de LILLE au 35, rue Pierre Mauroy, entre la Grand'Place et la gare, je suis un charmant appartement T2 de 50M² au 5ème étage et dernier étage sans ascenseur comprenant une entrée, un séjour de 28M² avec une cuisine ouverte aménagée exposé sud/ouest, une chambre de 11,50 M², salle de bains, toilette séparé. Chauffage individuel électrique, double vitrage. il n'y a pas de copropriété. Libre de suite. Loyer : 818 € + 50 € de charges/mois (eau, ordures ménagères), soit 600 €/an. Honoraires : 492,50 € TTC à la charge du locataire. 492,50 € TTC à la charge du bailleur. Dépôt de garantie : 818 € TTC.",59000,Lille,50.637406,3.06393,https://www.vizzit.fr/fr/property/appartement/lille/Aev83n8uj2u5vzty,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T2,,0,10.0,89,515.0,0,480.0,1,92.0,13,200.0,2,312.0,2,206.0,1,864.0,0,340.0,8,24.0,10,1170.0,0,266.0,8,146.0,7,731.0,0,972.0,0,340.0,1,113.0,7,706.0,0,1310.0,0
598,Vizzit,759.0,57.0,13.32,Appartement,2 pièce - 1 chambre - 57 m² - s,"Tous nos rendez-vous de visite se prennent en ligne sur notre site internet GLV Immobilier, rubrique ""Location"". GLV IMMOBILIER vous propose à la location ce bel appartement NON MEUBLÉ avec beaucoup de cachet situé dans un immeuble 1930 au 90 Avenue Léo Lagrange entre Lille et Lambersart, à 10 minutes à pieds du métro et à proximité des axes autoroutiers. Quartier Bois Blancs. Ce grand 2 pièces offre une entrée, un salon avec une cuisine américaine équipée donnant sur une jolie petite terrasse avec un cellier, une belle chambre avec rangements et une grande salle de bains de 10 m2, WC indépendant. L'appartement dispose également d'une cave en rez-de-chaussée avec un espace buanderie (branchement pour une machine à laver). Loyer CC : 805 Euros dont 50 Euros de charges comprenant l'eau froide et l'entretien des parties communes, avec régularisation annuelle.",59000,Lille,50.63759,3.03504,https://www.vizzit.fr/fr/property/appartement/lille/Alhjidd6dtbtzhqp,,2026-09-25,active,,True,gps,,True,Vauban-Esquermes,T2,,0,750.0,0,1126.0,0,664.0,0,1508.0,0,1208.0,0,86.0,9,1483.0,0,717.0,0,1144.0,0,690.0,0,558.0,0,554.0,0,1376.0,0,889.0,0,3006.0,0,1755.0,0,1171.0,0,2579.0,0,1938.0,0
599,Vizzit,1037.0,51.0,20.33,Appartement,1 pièce - 51 m²,"Votre agence VACHERAND IMMOBILIER vous propose à la location ce très beau T1 bis meublé de 51m² au 2ème étage en plein centre de Lille à 5 min de la Gare Lille Flandre. Il se compose d'une lumineuse pièce à vivre avec une cuisine équipée ouverte (plaques, four, micro-onde, frigo, lave-vaisselle), d'un spacieux coin nuit avec dressing, d'une salle de bains avec machine à laver et d'un WC séparé. Le plus : l'appartement vient d'être entièrement rénové par un architecte, deux balcons, cheminée décorative. Disponible de suite, à visiter sans tarder !! SOUMIS AU DISPOSITIF : GLI Zone soumise à encadrement des loyers Montant du loyer de référence : 1029.23 euros Montant du loyer majoré : 1236.11 euros Estimation des coûts annuel d'énergie du logement : entre 670 euros et 960 euros (Prix moyens des énergies indexés au (abonnements compris)) Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",59000,Lille,50.637779,3.067884,https://www.vizzit.fr/fr/property/appartement/lille/Ai5bfb2r3frh1bpz,,2026-09-25,active,,True,gps,,True,Lille-Centre,Studio/T1,,0,93.0,41,670.0,0,642.0,0,337.0,8,102.0,2,286.0,2,82.0,1,1110.0,0,345.0,5,95.0,9,1416.0,0,41.0,7,203.0,5,639.0,0,704.0,0,528.0,0,220.0,8,437.0,1,1055.0,0
600,Vizzit,519.0,15.0,34.6,Appartement,2 pièce - 15 m² - 233 m² de terrain - s,"Disponibilité: 1er octobre 2026 Le confort d'une suite privée! Idéal pour étudiants, professionnels de santé ou jeunes actifs. Profitez d'un cadre de vie confortable et paisible dans cette maison très bien entretenue. Vous bénéficierez d'un espace complètement indépendant tout en profitant de superbes extérieurs. UN EMPLACEMENT DE PREMIER CHOIX: À deux pas du CHR / Eurasanté: Située juste derrière le Centre Hospitalier Régional, idéale pour limiter vos temps de trajet au quotidien. Transports & Accès: Bus, métro (Eurasanté / CHR) et axes routiers à proximité immédiate pour rejoindre rapidement le centre-ville de Lille et les facultés. Commodités: Commerces de proximité, supermarchés et services accessibles à pied. DESCRIPTION DES ESPACES: Votre Espace Privatif: Chambre meublée moderne: Lumineuse et entièrement équipée. Elle dispose d'un lit confortable, d'une grande armoire penderie/rangement, d'un bureau de travail avec chaise et de rangements d'appoint. Salle d'eau & WC privatifs: Chaque chambre dispose de sa propre salle d'eau privative avec grande cabine de douche vitrée, meuble vasque suspendu, miroir, sèche-serviettes et ses propres toilettes! Un vrai plus pour votre confort et votre intimité. Les Espaces Communs: Buanderie équipée: Un espace dédié comprenant lave-linge, sèche-linge et étendoir à disposition. LES EXTÉRIEURS (LE VRAI PLUS! ): Grande terrasse aménagée: Carrelée, équipée d'un salon de jardin et transats, parfaite pour prendre le café ou déjeuner en plein air aux beaux jours. Beau jardin: Un bel espace vert clos. INFORMATIONS COMPLÉMENTAIRES: Secteur: Loos – CHR / Eurasanté Type de bail: Location meublée Une belle prestation alliant autonomie, confort et proximité immédiate du CHR. Contactez-nous rapidement pour plus d'informations ou pour organiser une visite!",59000,Lille,50.63778861961651,3.061993354541946,https://www.vizzit.fr/fr/property/immobilier/lille/Apqu0pfzq8yegnvk,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T2,,0,45.0,85,546.0,0,509.0,0,9.0,15,323.0,2,288.0,4,335.0,1,799.0,0,245.0,3,113.0,7,1101.0,0,237.0,8,32.0,6,853.0,0,1113.0,0,245.0,1,68.0,5,846.0,0,1409.0,0
601,Vizzit,294.0,50.0,5.88,Appartement,50 m²,,59000,Lille,50.637815777666646,3.062152052616271,https://www.vizzit.fr/fr/property/immobilier/lille/Aywpvf2nja5lxwh5,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T2,,0,36.0,87,549.0,0,512.0,0,11.0,15,311.0,2,290.0,4,324.0,1,809.0,0,245.0,3,114.0,8,1111.0,0,247.0,8,39.0,6,848.0,0,1103.0,0,245.0,1,76.0,5,836.0,0,1397.0,0
602,Vizzit,844.0,50.0,16.88,Appartement,3 pièce - 2 chambre - 50 m² - s - s,"A 400m du métro Mons Sarts - rue Marcel Pinchon, plain pied entièrement rénové en 2020 comprenant une pièce de vie traversante avec cuisine équipée, 2 chambres, salle de douche et WC. Un grand garage, un jardinet et une terrasse complètent ce bien rare. Bail meublé - maison disponible au",59000,Lille,50.63789332177331,3.0609582270313584,https://www.vizzit.fr/fr/property/immobilier/lille/Ac0ed7mymb0mkvjx,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T3,,0,73.0,79,565.0,0,529.0,0,75.0,15,260.0,2,252.0,4,408.0,1,764.0,0,228.0,3,156.0,5,1062.0,0,204.0,11,76.0,6,913.0,0,1187.0,0,228.0,1,36.0,5,920.0,0,1469.0,0
603,Vizzit,245.0,43.0,5.7,Appartement,1 043 m²,,59000,Lille,50.63791432479921,3.0636713971235485,https://www.vizzit.fr/fr/property/immobilier/lille/Aft3l1ihl2s6hfe5,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T2,,0,49.0,89,567.0,0,531.0,0,51.0,14,204.0,2,270.0,2,216.0,1,889.0,0,283.0,4,78.0,10,1194.0,0,288.0,6,135.0,6,787.0,0,999.0,0,283.0,1,57.0,6,731.0,0,1297.0,0
604,Vizzit,912.0,46.0,19.83,Appartement,2 pièce - 1 chambre - 46 m² - s,"Venez découvrir cet appartement plein de charme idéalement situé entre la grand place et la place du théâtre, à 5 min a pied de a gare Lille Flandres, offrant un séjour lumineux, une cuisine séparée, une salle de bains, WC, 2 grandes mezzanines pouvant faire office de chambres d'appoint ou de bureaux. si besoins possibilité de louer en sus un parking situé à quelques minutes à pieds ( rue du curé saint Etienne). Disponible de suite.",59000,Lille,50.638068,3.058311,https://www.vizzit.fr/fr/property/appartement/lille/A7nuf1x9gburbr5q,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T2,,0,19.0,72,643.0,0,609.0,0,84.0,13,98.0,1,249.0,3,556.0,0,693.0,0,292.0,2,136.0,4,971.0,0,117.0,8,1.0,7,1068.0,0,1375.0,0,292.0,1,206.0,5,1108.0,0,1633.0,0
605,Vizzit,608.0,44.0,13.82,Appartement,2 pièce - 1 chambre - 44 m² - s,"Situé à Lomme Bourg, dans un secteur recherché et à proximité immédiate du métro Maison des Enfants, des commerces et de toutes les commodités, agréable appartement T2 en duplex de 44,45 m². Libre au L?appartement est situé au 2ème et dernier étage d?un petit immeuble composé de seulement trois logements. Il se compose d?une agréable pièce de vie avec parquet, ouverte sur une cuisine aménagée, offrant un espace séjour/cuisine convivial et fonctionnel. La salle de douche a été récemment rénovée et les WC sont indépendants. À l?étage, l?espace nuit est aménagé dans les combles et accueille la chambre. Cette configuration permet de bien séparer les espaces jour et nuit et apporte tout le charme du duplex. Le logement est équipé d?un chauffage individuel électrique récent. Les fenêtres ont été remplacées en 2025. Cette amélioration n?est pas prise en compte dans le diagnostic de performance énergétique actuellement disponible, celui-ci ayant été réalisé en juin 2022. L?appartement bénéficie d?une situation particulièrement pratique pour les déplacements quotidiens, avec le métro Maison des Enfants à proximité immédiate, ainsi que les commerces et services de Lomme Bourg. CONDITIONS DE LOCATION Loyer : 625,52 euros par mois hors charges Provision sur charges : 20 euros par mois Loyer charges comprises : 645,52 euros par mois Dépôt de garantie : 625,52 euros Honoraires d?agence : 572 euros TTC, dont 132 euros TTC pour l?état des lieux d?entrée. ENCADREMENT DES LOYERS Loyer de référence : 13,10 euros/m² Loyer de référence majoré : 15,70 euros/m² Le loyer pratiqué de 625,52 euros hors charges reste inférieur au loyer de référence majoré applicable au logement. PERFORMANCE ÉNERGÉTIQUE Diagnostic de performance énergétique réalisé le 15 juin 2022. DPE : E ? 251 kWh/m²/an GES : B ? 8 kg CO?/m²/an Montant estimé des dépenses annuelles d?énergie pour un usage standard : entre 731 euros et 989 euros par an. Prix moyens des énergies indexés au 1er janvier 2021. À noter : les fenêtres du logement ont été remplacées en 2025. Le DPE réalisé en 2022 ne tient donc pas compte de cette amélioration. Informations et visites avec Paul.",59000,Lille,50.63809,2.99133,https://www.vizzit.fr/fr/property/appartement/lille/Acxncq42q60wx491,,2026-09-25,active,,True,gps,,True,Bois Blancs,T2,,0,668.0,0,1333.0,0,2457.0,0,1433.0,0,1691.0,0,141.0,8,4518.0,0,859.0,0,2039.0,0,1331.0,0,1719.0,0,308.0,2,1001.0,0,1472.0,0,6089.0,0,4722.0,0,1959.0,0,5415.0,0,964.0,0
606,Vizzit,500.0,17.0,29.41,Appartement,17 m²,"Tout savoir sur ce bien           Lille Fives, dans une résidence récente et sécurisée située à 2 pas du métro, dans un appartement en co-living composé d'une entrée, une grande pièce de vie avec une cuisine équipée et 3 chambres, cette chambre privative comprend sa propre salle de bain et son balcon. L'eau, et l'électricité, et le WIFI sont inclus dans les charges ainsi qu'un emplacement de parking.     Voir plus",59000,Lille,50.63812,3.03438,https://www.vizzit.fr/fr/property/appartement/lille/Asjrxthgeqgaxre7,,2026-09-25,active,,True,gps,,True,Lille / Non localisé,Studio/T1,,0,775.0,0,1201.0,0,639.0,0,1545.0,0,1230.0,0,113.0,8,1546.0,0,681.0,0,1120.0,0,657.0,0,541.0,0,621.0,0,1412.0,0,951.0,0,3056.0,0,1824.0,0,1112.0,0,2651.0,0,1885.0,0
607,Vizzit,1744.0,93.0,18.75,Appartement,3 pièce - 2 chambre - 93 m² - s - s,"Je loue cet appartement non meublé ou meublé de 3 pièces situé à Lille, quartier Bois-Blancs, face deule- crois de Boulogne Cet appartement de 93 m² est situé au 2ème étage d'un immeuble de 3 étages, construit en 2004. Cet appartement standing comprend 2 chambres, 2 salles de bain et une cuisine équipée. L'appartement bénéficie d'une exposition nord-ouest. - Ascenseur - 1 place de parking - Cave - Accès PMR - Interphone - Gardien - Baignoire L'immeuble offre un environnement verdoyant et calme, avec une belle terrasse commune agrémentée de plantations. Chauffage au fioul collectif. Classe énergie C - Classe climat C. Appartement disponible en novembre (2026). Contactez-moi pour plus d'informations ou pour organiser une visite.",59000,Lille,50.63813,3.03546,https://www.vizzit.fr/fr/property/appartement/lille/Akuk1ulxj9vxf927,,2026-09-25,active,,True,gps,,True,Vauban-Esquermes,T3,,0,738.0,0,1154.0,0,711.0,0,1469.0,0,1274.0,0,149.0,9,1475.0,0,756.0,0,1191.0,0,731.0,0,609.0,0,553.0,0,1336.0,0,948.0,0,2980.0,0,1758.0,0,1187.0,0,2590.0,0,1961.0,0
608,Vizzit,641.0,24.0,26.71,Studio,24 m² - Studio,"Prenez RDV ici pour visiter ce bien : A LOUER, rue Basse, Vieux-Lille Référence Studio MEUBLÉ traversant de 24,65 m² au 3ème étage sans ascenseur. Il comprend une entrée, une pièce à vivre avec coin cuisine (frigo, four, plaque et hotte), une salle de douche (douche, vasque et wc). Disponible à partir du ! Loyer de 650 euros et 30 euros de charges.",59000,Lille,50.63817,3.05888,https://www.vizzit.fr/fr/property/appartement/lille/Ap9fgk51nxnl5ikj,,2026-09-25,active,,True,gps,,True,Vieux-Lille,Studio/T1,,0,32.0,72,636.0,0,602.0,0,72.0,14,117.0,1,232.0,3,555.0,0,719.0,0,256.0,2,131.0,4,1002.0,0,158.0,8,42.0,7,1044.0,0,1337.0,0,256.0,1,166.0,5,1070.0,0,1591.0,0
609,Vizzit,1367.0,82.0,16.67,Appartement,3 pièce - 2 chambre - 82 m² - s - s,"Appartement T3 à Lille RUE ROYALE - Référence de l'annonce 26499 - Idéalement situé au cœur de Lille, dans un secteur recherché à proximité immédiate des commerces, transports et commodités. Cet appartement bénéficie d'un emplacement privilégié pour profiter pleinement de la vie lilloise. Son charme et ses belles ouvertures offrent un cadre de vie agréable et particulièrement lumineux. Découvrez ce bel appartement T3 de 82,93 m², situé au 1er étage. Il se compose d'une agréable pièce de vie baignée de lumière grâce à ses grandes ouvertures, avec un coin cuisine ouvert semi-équipé comprenant une plaque de cuisson, un évier, un plan de travail et des meubles de rangement. L'espace nuit dispose de deux chambres, dont une avec rangements intégrés. Une salle de bains équipée d'une baignoire, d'un meuble vasque et d'un miroir, ainsi que des WC séparés, complètent ce bien. Chauffage collectif au gaz. Un appartement spacieux et lumineux, offrant de beaux volumes en plein cœur de Lille. Référence annonce : VAL-26499 Date de réalisation du diagnostic : Honoraires à la charge du locataire : 1078 € TTC dont 248 € pour l’état des lieux Dépôt de garantie : 1250 € Montant des charges : 200 € / mois Modalité de récupération des charges locatives : provision avec régularisation annuelle Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 690 € et 2 340 € sur les années 2021, 2022 et 2023 (abonnements compris).",59000,Lille,50.6383,3.05779,https://www.vizzit.fr/fr/property/appartement/lille/Ad9t0z53si6y501m,,2026-09-25,active,,True,gps,,True,Vieux-Lille,T3,,0,47.0,68,682.0,0,650.0,0,42.0,13,59.0,1,239.0,3,567.0,0,706.0,0,303.0,2,117.0,4,976.0,0,103.0,8,44.0,5,1113.0,0,1415.0,0,303.0,1,243.0,5,1148.0,0,1658.0,0
610,Vizzit,933.0,92.0,10.14,Appartement,3 pièce - 2 chambre - 92 m² - s - s,"LILLE, rue Saint-Gabriel Appartement de 92 m² au rez-de-chaussée avec souplex bénéficiant d'une entrée individuelle. Entrée, large séjour avec cuisine équipée ouverte, deux chambres, salle de douche, cave/buanderie, salle de détente/ sport. Très bon état général. A 170mètres de la station de métro Caulier. Nouveauté à visiter rapidement Honoraires de 918 € TTC à la charge du locataire comprenant 184 € TTC pour l'état des lieux. Zone soumise à encadrement des loyers. Loyer de référence majoré (loyer de base à ne pas dépasser) 1266 €/mois. Loyer de base 970 €/mois. Provision sur charges 20 €/mois, régularisation annuelle. Dépôt de garantie 970 €. Classe énergie C, Classe climat B Montant estimé des dépenses annuelles d'énergie pour un usage standard: entre 1399.00 € et 1894.00 € sur les années 2021, 2022 et 2023 (abonnements compris).",59000,Lille,50.63837,3.08677,https://www.vizzit.fr/fr/property/appartement/lille/Avw9zar4ov7peswc,,2026-09-25,active,,True,gps,,True,Saint-Maurice Pellevoisin,T3,,0,195.0,3,996.0,0,1817.0,0,1499.0,0,213.0,2,183.0,12,1413.0,0,220.0,1,486.0,1,401.0,1,1981.0,0,146.0,11,400.0,2,960.0,0,682.0,0,1810.0,0,1148.0,0,923.0,0,752.0,0
611,Vizzit,754.0,47.0,16.04,Appartement,2 pièce - 47 m² - s,"Lille à proximité des transports en commun. Appartement T2 meublé de 47 m², disponible pour un loyer de 800 € charges comprises. Cet appartement dispose de 2 pièces et une grande pièce de vie. Près de la station Gare Lille Europe (2).",59000,Lille,50.6384,3.0687,https://www.vizzit.fr/fr/property/appartement/lille/Afueprvbf7shbhxd,,2026-09-25,active,,True,gps,,True,Lille-Centre,T2,,0,100.0,36,760.0,0,731.0,0,320.0,7,155.0,2,272.0,4,148.0,1,1197.0,0,401.0,2,152.0,8,1502.0,0,129.0,7,293.0,4,694.0,0,668.0,0,554.0,0,231.0,7,406.0,1,968.0,0
612,Vizzit,966.0,51.0,18.94,Appartement,2 pièce - 1 chambre - 51 m² - s,"(GA) Duplex lumineux à louer, idéalement situé dans le centre de Lille, proche des commerces et transports. Ce charmant appartement de 51,9 m², installé dans un immeuble de 1930, offre un agencement convivial: une pièce de vie confortable, une chambre chaleureuse et une salle d'eau bien entretenue. L'état général est bon, soigné et prêt à vous accueillir. Le point fort: un balcon qui apporte luminosité et espace extérieur appréciable en ville. Loyer mensuel: 1 025 EUR. Emplacement recherché qui facilite la vie quotidienne et permet un accès rapide aux quartiers dynamiques de Lille. Parfait pour un couple ou une personne seule souhaitant profiter d'un cadre authentique. Contactez-nous pour plus d'informations ou pour programmer une visite.",59000,Lille,50.63842,3.06901,https://www.vizzit.fr/fr/property/appartement/lille/Atbwmaoefg42atw3,,2026-09-25,active,,True,gps,,True,Lille-Centre,T2,,0,96.0,36,775.0,0,747.0,0,333.0,7,177.0,2,287.0,4,169.0,1,1216.0,0,400.0,2,157.0,7,1522.0,0,144.0,7,308.0,3,692.0,0,649.0,0,575.0,0,222.0,7,387.0,1,949.0,0
