id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url
574,SeLoger,1795.0,109.9,16.33,Appartement,"3 pièce - 2 chambre - s, s, 109,9 m², Étage 1/4",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/cordeliers-celestins-bourse/256805137.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
575,SeLoger,795.0,15.0,53.0,Studio,"1 pièce - Studio , 15 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/bellecour-ainay/255447805.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
576,SeLoger,610.0,15.0,40.67,Studio,"1 pièce - Studio , 15 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/la-guillotiere-sud/254673593.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
577,SeLoger,770.0,15.0,51.33,Studio,"1 pièce - Studio , 15 m², étage",69002,Lyon,,,https://www.seloger.com/254673587/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
579,SeLoger,705.0,15.0,47.0,Studio,"1 pièce - Studio , 15 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/part-dieu/252683685.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
580,SeLoger,1268.0,104.0,12.19,Appartement,"4 pièce - 3 chambre - s, s, 104 m², étage",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/257329561.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D2&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
581,SeLoger,594.0,12.0,49.5,Appartement,"1 pièce - 12 m², Étage 6/6",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260728761.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
582,SeLoger,2915.0,239.2,12.19,Appartement,"7 pièce - 4 chambre - s, s, 239,2 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/part-dieu/243909769.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
583,SeLoger,1350.0,18.0,75.0,Appartement,"1 pièce - 18 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/258812693.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
585,SeLoger,565.0,15.0,37.67,Studio,"1 pièce - Studio , 15 m², étage",69007,Lyon,,,https://www.seloger.com/255447831/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
586,SeLoger,940.0,20.3,46.31,Appartement,"2 pièce - 1 chambre - s, , 20,3 m², étage",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260620443.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
587,SeLoger,741.0,39.4,18.81,Appartement,"2 pièce - 1 chambre - s, , 39,4 m², RDC/6",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260548821.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
589,SeLoger,403.0,22.0,18.32,Appartement,"1 pièce - 22 m², RDC/1",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260833659.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
591,SeLoger,1590.0,97.5,16.31,Appartement,"3 pièce - 2 chambre - s, s, 97,5 m², Étage 3/3",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260548823.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
592,SeLoger,710.0,32.0,22.19,Appartement,"1 pièce - 32 m², Étage 2/6",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260756471.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
593,SeLoger,1355.0,85.5,15.85,Appartement,"4 pièce - 3 chambre - s, s, 85,5 m², RDC/1",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260756337.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
594,SeLoger,816.0,41.0,19.9,Appartement,"2 pièce - s, 41 m², Étage 3/4",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260509035.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
595,SeLoger,722.0,36.8,19.62,Appartement,"2 pièce - 1 chambre - s, , 36,8 m², Étage 3/1",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260833971.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
596,SeLoger,866.0,56.0,15.46,Appartement,"3 pièce - 2 chambre - s, s, 56 m², étage",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/gorge-du-loup-champvert/247371323.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
597,SeLoger,1068.0,73.0,14.63,Appartement,"3 pièce - 2 chambre - s, s, 73 m², Étage 8/8",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260570121.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
600,SeLoger,1900.0,121.0,15.7,Appartement,"5 pièce - 3 chambre - s, s, 121 m², Étage 1/6",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/fourviere-saint-just/258918601.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
601,SeLoger,1300.0,76.2,17.06,Appartement,"3 pièce - 2 chambre - s, s, 76,2 m², Étage 1/5",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/253290669.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
602,SeLoger,1332.0,73.0,18.25,Appartement,"3 pièce - 2 chambre - s, s, 73 m², Étage 5/5",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259858621.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
603,SeLoger,895.0,47.1,19.0,Appartement,"2 pièce - 1 chambre - s, , 47,1 m², RDC",69007,Lyon,,,https://www.seloger.com/258011349/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
604,SeLoger,900.0,37.0,24.32,Appartement,"2 pièce - 1 chambre - s, , 37 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/venissieux-69/moulin-a-vent-georges-levy/259409899.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
606,SeLoger,473.0,30.0,15.77,Appartement,"2 pièce - 1 chambre - s, , 30 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260806621.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
607,SeLoger,1300.0,74.0,17.57,Appartement,"4 pièce - 3 chambre - s, s, 74 m², RDC",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260888533.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
608,SeLoger,890.0,28.3,31.45,Appartement,"2 pièce - 1 chambre - s, , 28,3 m², Étage 5/5",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/sans-souci-dauphine/219560241.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
609,SeLoger,712.0,52.0,13.69,Appartement,"2 pièce - 1 chambre - s, , 52 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260828589.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
610,SeLoger,690.0,35.0,19.71,Studio,"1 pièce - Studio , 35 m², étage, disponible dès maintenant",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260886509.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
611,SeLoger,1480.0,69.0,21.45,Appartement,"3 pièce - 2 chambre - s, s, 69 m², RDC",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/croix-rousse-centre/254670037.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
612,SeLoger,840.0,25.2,33.33,Appartement,"1 pièce - logement étudiant -  - , 25,2 m², Étage 4/7",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/sans-souci-dauphine/161889169.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D3&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
613,SeLoger,1344.0,83.0,16.19,Appartement,"2 pièce - 1 chambre - Duplex s, , 83 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/258407969.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
614,SeLoger,1705.0,112.0,15.22,Appartement,"4 pièce - 3 chambre - s, s, 112 m², étage",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-1er-69/terreaux/258870415.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
615,SeLoger,935.0,53.3,17.54,Appartement,"2 pièce - 1 chambre - s, , 53,3 m², Étage 11/14",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260885565.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
616,SeLoger,568.0,17.0,33.41,Studio,"1 pièce - Studio , 17 m², dès le 01/03/2026",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260697357.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
617,SeLoger,2290.0,75.0,30.53,Appartement,"3 pièce - 2 chambre - s, s, 75 m², Étage 3/5",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/255542809.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
618,SeLoger,1487.0,103.0,14.44,Appartement,"3 pièce - 2 chambre - s, s, 103 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/bellecour-ainay/256738727.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
619,SeLoger,785.0,35.0,22.43,Appartement,1 pièce - 35 m²,69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/260782777.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
620,SeLoger,668.0,34.0,19.65,Studio,"1 pièce - Studio - , 34 m²",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260789249.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
621,SeLoger,560.0,19.0,29.47,Studio,"1 pièce - Studio - , 19 m²",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260788923.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
623,SeLoger,1005.0,54.8,18.34,Appartement,"2 pièce - s, 54,8 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/260027755.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
624,SeLoger,940.0,72.5,12.97,Appartement,"3 pièce - 2 chambre - s, s, 72,5 m², Étage 5/6",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259671775.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D4&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
