categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - École,school,École Lyonnaise des Plantes Médicinales,45.7711687,4.8373501,69001.0
Nuisance - École,school,Collège Lacassagne,45.757903,4.8703952,69003.0
Nuisance - École,school,Lycée général et technologique Lacassagne,45.7581336,4.8704728,69003.0
Nuisance - École,school,Froggy Art,45.7533832,4.8545758,69003.0
Nuisance - École,school,Inconnu,45.7848086,4.7972918,69009.0
Nuisance - École,school,Cité scolaire Antoine de Saint-Exupéry,45.7806136,4.8216774,69004.0
Nuisance - École,school,École Montessori de Lyon Confluence,45.7449527,4.8205603,69002.0
Nuisance - École,school,Collège privé Institution des Chartreux,45.7703379,4.823442,69001.0
Nuisance - École,school,École Atys,45.7778842,4.8298246,69004.0
Nuisance - École,school,Espace Lyon-Japon,45.7691719,4.8628928,69006.0
Nuisance - École,school,Grandir et Rire,45.7548724,4.877535,69003.0
Nuisance - École,school,Les Clochettes d'Espérance,45.7554205,4.873008,69003.0
Nuisance - École,school,Lycée Ampère-Bourse,45.7658474,4.8375034,69002.0
Nuisance - École,school,École Charles de Foucauld,45.7520429,4.8767914,69003.0
Nuisance - École,school,Collège Charles de Foucauld,45.7522416,4.8779588,69003.0
Nuisance - École,school,Ecole Nazareth,45.7287526,4.8315396,69007.0
Nuisance - École,school,La Fourmi,45.7359741,4.8776588,69008.0
Nuisance - École,school,centre de formation,45.7399135,4.8712035,69008.0
Nuisance - École,school,EDEIP,45.7322232,4.835572,69007.0
Nuisance - École,school,École primaire privée La Chrysalide,45.7405347,4.8491026,69007.0
Nuisance - École,school,Les Montessoriens de l'Ouest,45.7555437,4.8080218,69005.0
Nuisance - École,school,Inconnu,45.7587928,4.790112,69005.0
Nuisance - École,school,Institut G4,45.771506,4.7986495,69009.0
Nuisance - École,school,ecologica,45.7671603,4.8504338,69006.0
Nuisance - École,school,Institut Supérieur de l’Environnement,45.7672134,4.8504113,69006.0
Nuisance - École,school,Advent Formations,45.763149,4.7949832,69005.0
Nuisance - École,school,Centre scolaire Ozanam,45.7651408,4.8470534,69006.0
Nuisance - École,school,École Primaire Anne Sylvestre,45.7311954,4.8578612,69008.0
Nuisance - École,school,Institut National du Cycle et Motocycle (INCM),45.7515137,4.8407516,69007.0
Nuisance - École,school,Groupe scolaire Claudius Berthelier,45.7349985,4.8303577,69007.0
Nuisance - École,school,Groupe scolaire Joseph Cornier,45.7756667,4.8258317,69004.0
Nuisance - École,school,Groupe scolaire Les Fougères,45.7787879,4.7941539,69009.0
Nuisance - École,school,Lycée général et technologique La Martinière Monplaisir,45.7398295,4.8708193,69008.0
Nuisance - École,school,Lycée général et technologique Édouard Herriot,45.7653907,4.8451663,69006.0
Nuisance - École,school,Collège Vendôme (annexe),45.7718666,4.8470429,69006.0
Nuisance - École,school,Lycée du Parc (Internat-Annexe),45.7721931,4.8456195,69006.0
Nuisance - École,school,Collège Vendôme,45.7705587,4.8452112,69006.0
Nuisance - École,school,École maternelle privée Cours Diot,45.7677091,4.8429192,69006.0
Nuisance - École,school,École maternelle Viala,45.7479966,4.886045,69003.0
Nuisance - École,school,Annexe école primaire privée Charles de Foucauld,45.7523216,4.8759021,69003.0
Nuisance - École,school,École primaire Paul-Émile Victor,45.7472125,4.8644486,69008.0
Nuisance - École,school,École primaire Jean Macé,45.7271597,4.8770918,69008.0
Nuisance - École,school,École primaire privée Saint-Maurice,45.7437633,4.8687119,69008.0
Nuisance - École,school,École maternelle Jean Macé,45.7269639,4.8774674,69008.0
Nuisance - École,school,École maternelle Maryse Bastié,45.7392286,4.8736436,69008.0
Nuisance - École,school,École élémentaire Édouard Herriot,45.7361873,4.8822865,69008.0
Nuisance - École,school,École maternelle Édouard Herriot,45.7361024,4.8817707,69008.0
Nuisance - École,school,Lycée La Martinière Duchère,45.7849076,4.7974275,69009.0
Nuisance - École,school,Groupe scolaire Frida Kahlo,45.7421206,4.8500702,69007.0
Nuisance - École,school,École primaire Les Anémones,45.7817934,4.7939663,69009.0
Nuisance - École,school,École primaire Les Bleuets,45.7878939,4.7946917,69009.0
Nuisance - École,school,Collège Victor Schoelcher,45.7891188,4.7956648,69009.0
Nuisance - École,school,École primaire François Auguste Ravier,45.7389174,4.8389893,69007.0
Nuisance - École,school,Lycée professionnel privé Institut Technique des Carrières Carole,45.755861,4.8265857,69002.0
Nuisance - École,school,Collège privé Chevreul,45.7562527,4.8291399,69002.0
Nuisance - École,school,École générale privée Cours Pascal,45.7655021,4.8337145,69001.0
Nuisance - École,school,Lycée professionnel privé de Coiffure,45.7674799,4.8325745,69001.0
Nuisance - École,school,Lycée La Martinière Diderot - Site Terreaux - La Centrale,45.7683575,4.8314882,69001.0
Nuisance - École,school,Lycée privé Baptiste de La Salle,45.7718058,4.8284091,69001.0
Nuisance - École,school,École maternelle Raoul Dufy,45.7729039,4.8332112,69001.0
Nuisance - École,school,Collège privé les Chartreux - Saint-Charles,45.776275,4.8125605,69004.0
Nuisance - École,school,École primaire publique des Entrepôts,45.7755885,4.8115045,69004.0
Nuisance - École,school,Collège La Tourette,45.7731575,4.8245606,69001.0
Nuisance - École,school,Collège Jean Charcot,45.7531423,4.8059235,69005.0
Nuisance - École,school,Collège Victor Grignard,45.725815,4.8837233,69008.0
Nuisance - École,school,Collège Henri Longchambon,45.7272492,4.8737234,69008.0
Nuisance - École,school,Lycée professionnel privé Don Bosco,45.7521145,4.8190475,69005.0
Nuisance - École,school,École primaire John Kennedy,45.7335792,4.871025,69008.0
Nuisance - École,school,École élémentaire Champvert Ouest,45.7635655,4.788753,69005.0
Nuisance - École,school,École maternelle Champvert Ouest A,45.7638865,4.787498,69005.0
Nuisance - École,school,Groupe scolaire Champvert Ouest,45.763896,4.7881955,69005.0
Nuisance - École,school,Lycée professionnel privé Saint-Joseph,45.7474632,4.8525486,69007.0
Nuisance - École,school,Collège Professeur Marcel Dargent,45.7464499,4.8708413,69003.0
Nuisance - École,school,Groupe scolaire Hector Berlioz,45.7646931,4.7932181,69009.0
Nuisance - École,school,Cité Scolaire Internationale de Lyon,45.7269902,4.8218886,69007.0
Nuisance - École,school,École primaire d'application Aveyron,45.7741273,4.8326838,69001.0
Nuisance - École,school,École primaire Louis Pergaud,45.7304236,4.8685394,69008.0
Nuisance - École,school,École primaire Les Gémeaux,45.7485684,4.7894759,69005.0
Nuisance - École,school,Groupe scolaire des Gémeaux,45.7507731,4.7903888,69005.0
Nuisance - École,school,Lycée Edouard Branly,45.7520458,4.7911925,69005.0
Nuisance - École,school,Lycée général et technologique privé Charles de Foucauld,45.7508109,4.871539,69003.0
Nuisance - École,school,École élémentaire Aristide Briand,45.7290067,4.8329369,69007.0
Nuisance - École,school,École primaire publique Montaigne,45.7656037,4.8562184,69006.0
Nuisance - École,school,Collège privé Saint-Louis de la Guillotière,45.748454,4.8487973,69007.0
Nuisance - École,school,École maternelle et primaire publique Aimé Césaire,45.7515347,4.8574116,69003.0
Nuisance - École,school,Lycée professionnel privé Société enseignement professionnel du Rhône,45.7462157,4.876149,69003.0
Nuisance - École,school,École élémentaire Jules Verne,45.749792,4.878153,69003.0
Nuisance - École,school,École primaire Julie-Victoire Daubié,45.7472746,4.8553008,69007.0
Nuisance - École,school,Institution Salésienne Notre-Dame des Minimes,45.7584367,4.7891123,69005.0
Nuisance - École,school,Groupe scolaire Diderot,45.7561114,4.7854455,69005.0
Nuisance - École,school,École Ferry Montaigne,45.7654187,4.8576656,69006.0
Nuisance - École,school,Collège Pierre Termier,45.7489489,4.8883646,69003.0
Nuisance - École,school,École maternelle Condorcet,45.7484687,4.8923703,69003.0
Nuisance - École,school,École primaire Condorcet,45.748345,4.891408,69003.0
Nuisance - École,school,École maternelle d'application Victor Hugo,45.7706476,4.8259809,69001.0
Nuisance - École,school,École élémentaire d'application Victor Hugo,45.7707202,4.8251785,69001.0
Nuisance - École,school,Lycée professionnel Jacques de Flesselles,45.7711973,4.8272716,69001.0
Nuisance - École,school,Groupe scolaire Robert Doisneau,45.768755,4.8284815,69001.0
Nuisance - École,school,Groupe scolaire Notre-Dame de Bellecombe,45.7655799,4.8663191,69006.0
Nuisance - École,school,Lycée Juliette Récamier,45.7495421,4.8305022,69002.0
Nuisance - École,school,Lycée général privé Saint-Marc,45.7546546,4.8288126,69002.0
Nuisance - École,school,École maternelle Condé,45.7510781,4.8313159,69002.0
Nuisance - École,school,École élémentaire Condé,45.7506446,4.8311781,69002.0
Nuisance - École,school,École primaire privée Sacré-Coeur Centre Saint-Marc,45.7564395,4.8297471,69002.0
Nuisance - École,school,Collège Jean Monnet,45.7455972,4.8220269,69002.0
Nuisance - École,school,École maternelle Alix,45.743766,4.8224027,69002.0
Nuisance - École,school,École maternelle Gilibert,45.7477223,4.8239753,69002.0
Nuisance - École,school,Ensemble scolaire privé Fénelon - La Trinité,45.7726082,4.8510692,69006.0
Nuisance - École,school,École primaire privée Externat de La Rédemption,45.7738349,4.846016,69006.0
Nuisance - École,school,École primaire privée École Bilingue La Nursery,45.7721199,4.8440711,69006.0
Nuisance - École,school,Groupe scolaire Jean Racine B,45.7701673,4.8462753,69006.0
Nuisance - École,school,École élémentaire A Jean Racine,45.7700653,4.8454594,69006.0
Nuisance - École,school,Centre Scolaire Deborde,45.7665654,4.8554023,69006.0
Nuisance - École,school,École élémentaire d'application Jean Rostand,45.7701215,4.8529168,69006.0
Nuisance - École,school,Lycée général privé Externat de La Trinité,45.7683534,4.8466164,69006.0
Nuisance - École,school,École primaire publique Créqui,45.7665907,4.8468758,69006.0
Nuisance - École,school,École primaire privée Cours Diot,45.7683432,4.843184,69006.0
Nuisance - École,school,École primaire privée Saint-Joseph des Brotteaux,45.7708626,4.8543952,69006.0
Nuisance - École,school,École primaire privée Saint-Pothin,45.7664066,4.8470622,69006.0
Nuisance - École,school,Collège Saint-Marc,45.7519338,4.8126809,69005.0
Nuisance - École,school,École primaire Jean-Pierre Veyet,45.7494706,4.8503457,69007.0
Nuisance - École,school,École primaire Chavant-Félix Faure,45.7525711,4.8478854,69007.0
Nuisance - École,school,École maternelle privée Notre-Dame,45.7502651,4.8470519,69007.0
Nuisance - École,school,École primaire privée Notre-Dame Saint-Joseph,45.751765,4.8481355,69007.0
Nuisance - École,school,École maternelle Jean Macé,45.7461994,4.8466274,69007.0
Nuisance - École,school,École primaire Jean Macé,45.7465858,4.8457941,69007.0
Nuisance - École,school,Collège Georges Clemenceau,45.7507282,4.8409753,69007.0
Nuisance - École,school,Lycée Polyvalent Hector Guimard,45.7461429,4.8580201,69007.0
Nuisance - École,school,École primaire Denise Domenach,45.7474651,4.836613,69007.0
Nuisance - École,school,École primaire privée Saint-André,45.751797,4.8387,69007.0
Nuisance - École,school,Lycée Belmont-Capdepon,45.7525911,4.8400128,69007.0
Nuisance - École,school,École primaire privée Saint-Michel,45.7465471,4.8392591,69007.0
Nuisance - École,school,Lycée général privé Chevreul,45.749167,4.8584047,69007.0
Nuisance - École,school,École maternelle Gilbert Dru,45.7532241,4.8432581,69007.0
Nuisance - École,school,École primaire Gilbert Dru,45.753399,4.843545,69007.0
Nuisance - École,school,École maternelle Pasteur,45.752921,4.8396342,69007.0
Nuisance - École,school,École primaire Cavenne,45.7529459,4.8392691,69007.0
Nuisance - École,school,Collège Chevreul-Lestonnac,45.7491948,4.8589571,69007.0
Nuisance - École,school,Lycée professionnel Chevreul-Lestonnac,45.7486595,4.8588448,69007.0
Nuisance - École,school,Lycée technologique Chevreul-Lestonnac,45.7489054,4.8589078,69007.0
Nuisance - École,school,École primaire privée Chevreul - Lestonnac,45.7492078,4.8591862,69007.0
Nuisance - École,school,École primaire Antonin Laborde,45.790374,4.8144868,69009.0
Nuisance - École,school,École maternelle Audrey Hepburn,45.7767736,4.8020288,69009.0
Nuisance - École,school,École élémentaire Audrey Hepburn,45.7770634,4.8026185,69009.0
Nuisance - École,school,Collège Jean-Baptiste de la Salle,45.7772836,4.8262699,69004.0
Nuisance - École,school,Collège Clément Marot,45.7809256,4.8244895,69004.0
Nuisance - École,school,École Élémentaire Gabriel Nové-Josserand,45.7506334,4.8675201,69003.0
Nuisance - École,school,École primaire Michel Servet,45.7723591,4.8366625,69001.0
Nuisance - École,school,Cité scolaire Antoine de Saint-Exupéry,45.7806052,4.8216059,69004.0
Nuisance - École,school,Inconnu,45.7350713,4.8727427,69008.0
Nuisance - École,school,Lycée du Parc,45.7717599,4.8575961,69006.0
Nuisance - École,school,École La Mache,45.7369274,4.8713787,69008.0
Nuisance - École,school,ORT Lyon,45.7380972,4.8682656,69008.0
Nuisance - École,school,Collège Gabriel Rosset,45.7292327,4.8405005,69007.0
Nuisance - École,school,École maternelle Aristide Briand,45.729157,4.8338286,69007.0
Nuisance - École,school,École primaire privée Internationale Le Petit Monde,45.7350933,4.8342398,69007.0
Nuisance - École,school,Groupe scolaire Lumière,45.7447341,4.8701882,69008.0
Nuisance - École,school,Lycée général et technologique Colbert,45.7450486,4.8599189,69008.0
Nuisance - École,school,École maternelle Harmonie,45.7477439,4.8729553,69003.0
Nuisance - École,school,École maternelle Paul-Emile Victor,45.7437569,4.8670084,69008.0
Nuisance - École,school,École primaire Rebatel-Harmonie,45.7471546,4.8726544,69003.0
Nuisance - École,school,Lycée et Collège La Favorite,45.7570729,4.8061731,69005.0
Nuisance - École,school,École La Petite Favorite,45.7555969,4.8050577,69005.0
Nuisance - École,school,École maternelle François Truffaut,45.7608145,4.8007538,69005.0
Nuisance - École,school,Collège Les Battières,45.7516018,4.78052,69005.0
Nuisance - École,school,École primaire privée bilingue West Point,45.7496381,4.7799943,69005.0
Nuisance - École,school,Lycée Sainte-Marie,45.765518,4.8259628,69005.0
Nuisance - École,school,Sainte-Marie - La Solitude,45.7643002,4.8186738,69005.0
Nuisance - École,school,Lycée général et technologique privé Aux Lazaristes,45.7645454,4.825795,69005.0
Nuisance - École,school,Groupe scolaire Jean Gerson,45.765077,4.8282755,69005.0
Nuisance - École,school,École maternelle La Sarra,45.7613653,4.8153723,69005.0
Nuisance - École,school,Collège Gilbert Dru,45.7533829,4.8645554,69003.0
Nuisance - École,school,École primaire publique Montbrillant,45.751503,4.8703044,69003.0
Nuisance - École,school,École maternelle Jean de la Fontaine,45.778182,4.8195154,69004.0
Nuisance - École,school,École maternelle Jean de la Fontaine,45.778304,4.8200496,69004.0
Nuisance - École,school,École primaire privée Charles Demia,45.7800247,4.8180213,69004.0
Nuisance - École,school,École élémentaire d'application La Fontaine,45.778818,4.8199355,69004.0
Nuisance - École,school,Collège privé Saint-Denis,45.7792025,4.8312606,69004.0
Nuisance - École,school,Groupe scolaire Commandant Arnaud,45.7792625,4.8353525,69004.0
Nuisance - École,school,Lycée professionnel Camille Claudel,45.7770361,4.8294738,69004.0
Nuisance - École,school,École maternelle Les Petits Canuts,45.7798129,4.8313021,69004.0
Nuisance - École,school,École primaire privée Saint-Denis,45.7802647,4.831486,69004.0
Nuisance - École,school,Collège Bellecombe,45.7668128,4.8626563,69006.0
Nuisance - École,school,Collège Louis Jouvet,45.76058,4.8732934,69003.0
Nuisance - École,school,Groupe scolaire Paul Painlevé,45.757617,4.8445478,69003.0
Nuisance - École,school,École Charial,45.7587381,4.8649723,69003.0
Nuisance - École,school,École maternelle Laurent Mourguet,45.7601662,4.8675538,69003.0
Nuisance - École,school,Collège Jean Moulin,45.7576966,4.8201655,69005.0
Nuisance - École,school,Lycée de Saint-Just,45.7563037,4.8218588,69005.0
Nuisance - École,school,École maternelle Ferdinand Buisson,45.7572602,4.8111149,69005.0
Nuisance - École,school,École élémentaire Ferdinand Buisson,45.7571225,4.811767,69005.0
Nuisance - École,school,École primaire privée Saint-Just Saint-Irénée,45.7571767,4.8139034,69005.0
Nuisance - École,school,École primaire publique Albert Camus,45.757871,4.8166538,69005.0
Nuisance - École,school,Lycée La Martinière Diderot - Site Diderot,45.7697768,4.8231471,69001.0
Nuisance - École,school,Lycée général privé La Xavière,45.7276408,4.8516684,69008.0
Nuisance - École,school,École primaire Jean Giono,45.7275088,4.8748943,69008.0
Nuisance - École,school,École maternelle de La Gare d'Eau,45.7795057,4.8080365,69009.0
Nuisance - École,school,École élémentaire de La Gare d'Eau,45.7795141,4.8076935,69009.0
Nuisance - École,school,École primaire publique Michelet,45.7549006,4.8320953,69002.0
Nuisance - École,school,École primaire Marie Bordas,45.7309286,4.8507435,69008.0
Nuisance - École,school,École élémentaire Combe Blanche,45.7384788,4.8656002,69008.0
Nuisance - École,school,École maternelle Combe Blanche,45.7390135,4.8659469,69008.0
Nuisance - École,school,École maternelle Charles Péguy,45.7339296,4.8650753,69008.0
Nuisance - École,school,École élémentaire Charles Péguy,45.7345379,4.8645497,69008.0
Nuisance - École,school,Lycée Auguste et Louis Lumière,45.7355745,4.8617891,69008.0
Nuisance - École,school,Lycée professionnel Jean Lurçat,45.7323957,4.8623565,69008.0
Nuisance - École,school,École maternelle Jules Verne,45.7500475,4.8774618,69003.0
Nuisance - École,school,Lycée Jean Perrin,45.7930947,4.8162238,69009.0
Nuisance - École,school,Collège Jean Perrin,45.7942022,4.8171135,69009.0
Nuisance - École,school,Collège Jean de Verrazane,45.7737535,4.8041037,69009.0
Nuisance - École,school,École maternelle Jean Rostand,45.7700649,4.8524802,69006.0
